filename,width,height,class,xmin,ymin,xmax,ymax
147.jpg,640,512,truck,170,415,256,511
147.jpg,640,512,truck,251,460,316,512
147.jpg,640,512,truck,296,447,378,512
147.jpg,640,512,person,320,320,329,329
147.jpg,640,512,person,326,339,335,347
147.jpg,640,512,person,333,335,341,341
147.jpg,640,512,person,343,335,351,344
147.jpg,640,512,person,374,304,382,312
147.jpg,640,512,car,42,347,85,391
147.jpg,640,512,car,9,383,54,431
147.jpg,640,512,person,317,343,325,349
147.jpg,640,512,car,120,338,178,395
147.jpg,640,512,car,62,417,97,466
147.jpg,640,512,car,64,370,101,412
147.jpg,640,512,person,313,335,324,343
147.jpg,640,512,car,102,315,144,359
147.jpg,640,512,car,80,289,125,339
147.jpg,640,512,car,0,359,26,393
147.jpg,640,512,car,64,264,108,312
147.jpg,640,512,car,37,248,84,299
147.jpg,640,512,car,4,303,43,346
147.jpg,640,512,car,139,291,189,340
147.jpg,640,512,car,267,323,323,376
147.jpg,640,512,car,263,404,316,462
147.jpg,640,512,car,19,322,63,368
148.jpg,640,512,car,29,273,75,311
148.jpg,640,512,person,265,375,272,385
148.jpg,640,512,person,287,397,296,407
148.jpg,640,512,person,322,372,331,383
148.jpg,640,512,person,271,393,284,402
148.jpg,640,512,person,260,398,269,405
148.jpg,640,512,person,258,387,267,398
148.jpg,640,512,car,215,369,262,432
148.jpg,640,512,car,187,454,244,503
148.jpg,640,512,car,100,312,143,361
148.jpg,640,512,car,75,361,126,399
148.jpg,640,512,car,0,415,34,455
148.jpg,640,512,car,16,368,53,400
148.jpg,640,512,car,54,331,102,368
148.jpg,640,512,car,39,297,85,341
148.jpg,640,512,car,4,252,55,295
148.jpg,640,512,car,0,315,21,349
148.jpg,640,512,car,0,343,34,379
148.jpg,640,512,truck,418,105,584,227
148.jpg,640,512,truck,517,125,626,211
148.jpg,640,512,truck,543,147,640,242
148.jpg,640,512,truck,584,190,639,264
148.jpg,640,512,truck,89,446,186,512
148.jpg,640,512,truck,34,386,142,469
148.jpg,640,512,truck,28,415,165,511
148.jpg,640,512,truck,202,0,262,140
148.jpg,640,512,truck,420,9,536,86
148.jpg,640,512,truck,446,34,558,114
149.jpg,640,512,truck,495,247,616,322
149.jpg,640,512,truck,0,458,120,512
149.jpg,640,512,truck,521,270,634,348
149.jpg,640,512,truck,552,304,639,389
149.jpg,640,512,truck,0,427,99,495
149.jpg,640,512,truck,197,7,295,210
149.jpg,640,512,truck,436,80,536,136
149.jpg,640,512,truck,421,112,550,181
149.jpg,640,512,truck,448,145,563,217
149.jpg,640,512,truck,394,222,578,331
149.jpg,640,512,person,219,441,229,452
149.jpg,640,512,person,213,453,219,468
149.jpg,640,512,car,2,308,49,345
149.jpg,640,512,car,21,366,67,398
149.jpg,640,512,car,32,403,86,434
149.jpg,640,512,car,9,336,58,373
149.jpg,640,512,person,239,463,247,472
149.jpg,640,512,person,222,461,236,471
149.jpg,640,512,car,169,430,214,488
149.jpg,640,512,car,68,352,103,404
149.jpg,640,512,car,0,284,34,317
149.jpg,640,512,person,275,446,286,458
15.jpg,640,512,truck,79,272,135,393
15.jpg,640,512,truck,0,257,43,408
15.jpg,640,512,truck,45,288,112,411
15.jpg,640,512,truck,116,290,175,391
15.jpg,640,512,truck,153,282,208,375
15.jpg,640,512,truck,78,51,274,147
150.jpg,640,512,person,119,466,129,471
150.jpg,640,512,car,76,439,105,500
150.jpg,640,512,car,6,335,32,388
150.jpg,640,512,person,168,490,176,500
150.jpg,640,512,person,128,492,136,502
150.jpg,640,512,person,120,487,128,494
150.jpg,640,512,person,112,485,121,494
150.jpg,640,512,person,113,471,125,475
150.jpg,640,512,person,108,476,120,481
150.jpg,640,512,truck,435,230,535,272
150.jpg,640,512,truck,179,76,328,254
150.jpg,640,512,truck,435,195,530,233
150.jpg,640,512,truck,410,310,537,348
150.jpg,640,512,truck,320,383,522,431
150.jpg,640,512,truck,420,418,556,463
150.jpg,640,512,truck,403,271,535,307
151.jpg,640,512,truck,79,272,135,393
151.jpg,640,512,truck,0,257,43,408
151.jpg,640,512,truck,45,288,112,411
151.jpg,640,512,truck,116,290,175,391
151.jpg,640,512,truck,153,282,208,375
151.jpg,640,512,truck,78,51,274,147
152.jpg,640,512,truck,0,231,26,351
152.jpg,640,512,truck,80,12,254,157
152.jpg,640,512,truck,27,224,56,351
152.jpg,640,512,truck,55,255,91,352
152.jpg,640,512,truck,92,255,133,347
153.jpg,640,512,truck,20,210,80,296
153.jpg,640,512,truck,0,194,49,292
153.jpg,640,512,truck,114,0,236,161
154.jpg,640,512,truck,139,0,210,167
154.jpg,640,512,truck,0,174,42,248
155.jpg,640,512,truck,0,48,83,100
155.jpg,640,512,truck,0,126,70,172
155.jpg,640,512,truck,183,37,293,240
155.jpg,640,512,truck,517,49,640,117
155.jpg,640,512,truck,502,8,635,71
155.jpg,640,512,truck,492,0,617,31
155.jpg,640,512,truck,0,15,73,67
155.jpg,640,512,truck,0,87,64,135
155.jpg,640,512,truck,0,48,83,100
155.jpg,640,512,truck,0,126,70,172
155.jpg,640,512,truck,183,37,293,240
155.jpg,640,512,truck,517,49,640,117
155.jpg,640,512,truck,502,8,635,71
155.jpg,640,512,truck,492,0,617,31
155.jpg,640,512,truck,0,15,73,67
155.jpg,640,512,truck,0,87,64,135
155.jpg,640,512,truck,0,48,83,100
155.jpg,640,512,truck,0,126,70,172
155.jpg,640,512,truck,183,37,293,240
155.jpg,640,512,truck,517,49,640,117
155.jpg,640,512,truck,502,8,635,71
155.jpg,640,512,truck,492,0,617,31
155.jpg,640,512,truck,0,15,73,67
155.jpg,640,512,truck,0,87,64,135
155.jpg,640,512,truck,0,48,83,100
155.jpg,640,512,truck,0,126,70,172
155.jpg,640,512,truck,183,37,293,240
155.jpg,640,512,truck,517,49,640,117
155.jpg,640,512,truck,502,8,635,71
155.jpg,640,512,truck,492,0,617,31
155.jpg,640,512,truck,0,15,73,67
155.jpg,640,512,truck,0,87,64,135
155.jpg,640,512,truck,0,48,83,100
155.jpg,640,512,truck,0,126,70,172
155.jpg,640,512,truck,183,37,293,240
155.jpg,640,512,truck,517,49,640,117
155.jpg,640,512,truck,502,8,635,71
155.jpg,640,512,truck,492,0,617,31
155.jpg,640,512,truck,0,15,73,67
155.jpg,640,512,truck,0,87,64,135
16.jpg,640,512,truck,0,231,26,351
16.jpg,640,512,truck,80,12,254,157
16.jpg,640,512,truck,27,224,56,351
16.jpg,640,512,truck,55,255,91,352
16.jpg,640,512,truck,92,255,133,347
160.jpg,640,512,car,310,31,378,75
161.jpg,640,512,car,292,450,358,497
161.jpg,640,512,car,292,450,358,497
161.jpg,640,512,car,292,450,358,497
161.jpg,640,512,car,292,450,358,497
161.jpg,640,512,car,292,450,358,497
161.jpg,640,512,car,292,450,358,497
167.jpg,640,512,person,327,124,336,137
167.jpg,640,512,person,353,158,363,172
167.jpg,640,512,person,359,108,368,121
167.jpg,640,512,car,363,136,416,165
167.jpg,640,512,person,338,98,346,114
168.jpg,640,512,car,363,134,418,165
168.jpg,640,512,person,338,98,347,111
168.jpg,640,512,person,328,123,336,138
168.jpg,640,512,person,342,152,353,168
168.jpg,640,512,person,357,104,366,119
169.jpg,640,512,person,329,127,336,142
169.jpg,640,512,person,337,151,345,166
169.jpg,640,512,car,365,140,418,171
169.jpg,640,512,person,356,107,364,123
169.jpg,640,512,person,339,102,347,118
17.jpg,640,512,truck,20,210,80,296
17.jpg,640,512,truck,0,194,49,292
17.jpg,640,512,truck,114,0,236,161
170.jpg,640,512,person,339,125,347,139
170.jpg,640,512,person,351,119,360,131
170.jpg,640,512,person,327,152,335,167
170.jpg,640,512,person,333,174,342,188
170.jpg,640,512,car,364,164,420,195
171.jpg,640,512,person,347,142,360,157
171.jpg,640,512,person,329,201,338,214
171.jpg,640,512,person,327,180,336,194
171.jpg,640,512,person,338,151,347,166
171.jpg,640,512,car,364,192,421,225
172.jpg,640,512,person,327,217,336,232
172.jpg,640,512,person,338,185,346,200
172.jpg,640,512,car,366,230,424,265
172.jpg,640,512,person,331,239,340,252
172.jpg,640,512,person,353,175,360,191
173.jpg,640,512,person,327,271,335,286
173.jpg,640,512,person,354,226,360,240
173.jpg,640,512,person,337,238,347,253
173.jpg,640,512,person,333,296,341,310
173.jpg,640,512,car,366,284,428,320
174.jpg,640,512,person,351,386,360,399
174.jpg,640,512,person,342,386,351,401
174.jpg,640,512,person,326,430,337,444
174.jpg,640,512,person,333,459,348,475
174.jpg,640,512,car,367,443,439,482
175.jpg,640,512,person,343,470,351,482
175.jpg,640,512,person,350,486,365,503
175.jpg,640,512,person,343,470,351,482
175.jpg,640,512,person,350,486,365,503
175.jpg,640,512,person,343,470,351,482
175.jpg,640,512,person,350,486,365,503
175.jpg,640,512,person,343,470,351,482
175.jpg,640,512,person,350,486,365,503
175.jpg,640,512,person,343,470,351,482
175.jpg,640,512,person,350,486,365,503
18.jpg,640,512,truck,139,0,210,167
18.jpg,640,512,truck,0,174,42,248
18.jpg,640,512,truck,139,0,210,167
18.jpg,640,512,truck,0,174,42,248
18.jpg,640,512,truck,139,0,210,167
18.jpg,640,512,truck,0,174,42,248
18.jpg,640,512,truck,139,0,210,167
18.jpg,640,512,truck,0,174,42,248
18.jpg,640,512,truck,139,0,210,167
18.jpg,640,512,truck,0,174,42,248
184.jpg,640,512,person,161,0,176,7
185.jpg,640,512,person,163,49,177,62
185.jpg,640,512,car,111,0,171,33
185.jpg,640,512,person,178,45,189,54
185.jpg,640,512,person,170,34,182,43
185.jpg,640,512,person,159,41,171,51
186.jpg,640,512,person,160,197,174,207
186.jpg,640,512,car,111,144,172,188
186.jpg,640,512,person,182,201,189,212
186.jpg,640,512,person,172,191,185,200
186.jpg,640,512,person,167,207,177,220
186.jpg,640,512,person,160,197,174,207
186.jpg,640,512,car,111,144,172,188
186.jpg,640,512,person,182,201,189,212
186.jpg,640,512,person,172,191,185,200
186.jpg,640,512,person,167,207,177,220
186.jpg,640,512,person,160,197,174,207
186.jpg,640,512,car,111,144,172,188
186.jpg,640,512,person,182,201,189,212
186.jpg,640,512,person,172,191,185,200
186.jpg,640,512,person,167,207,177,220
189.jpg,640,512,person,38,124,48,135
189.jpg,640,512,car,23,53,53,107
189.jpg,640,512,car,27,0,60,34
189.jpg,640,512,person,38,112,49,123
19.jpg,640,512,truck,148,0,196,187
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
190.jpg,640,512,car,25,69,56,120
190.jpg,640,512,person,39,207,48,216
190.jpg,640,512,person,36,217,48,226
190.jpg,640,512,car,25,139,50,197
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
20.jpg,640,512,truck,458,0,554,39
20.jpg,640,512,truck,153,10,231,215
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
21.jpg,640,512,truck,0,87,64,135
21.jpg,640,512,truck,0,48,83,100
21.jpg,640,512,truck,0,126,70,172
21.jpg,640,512,truck,183,37,293,240
21.jpg,640,512,truck,517,49,640,117
21.jpg,640,512,truck,502,8,635,71
21.jpg,640,512,truck,492,0,617,31
21.jpg,640,512,truck,0,15,73,67
